time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,field.airspeed,label
46:55.8,0.149666667,-0.011666667,0.016666667,-0.320350567,0.542634633,10.54868652,97602.91545,-576333.3333,300666.6667,-1093000.0,41.02,14.14666653,-112.0118459,-0.152135759,179.0,-3.484606663,-1.782921697,87.41402944,0,0
46:55.9,0.143333333,-0.005333333,0.016333333,-0.307275033,0.585130117,10.31005803,97602.30916,-577666.6667,299333.3333,-1081000.0,41.02,14.15999985,-111.8335724,-0.144714504,179.0,-3.361557126,-1.293084719,87.22186661,0,0
46:55.9,0.137,0.001,0.016,-0.2941995,0.6276256,10.07142955,97601.70288,-579000.0,298000.0,-1069000.0,41.02,14.17999983,-111.8335724,-0.128016673,179.0,-3.17698282,-0.558329251,86.93362236,0,0
46:56.0,0.1225,-0.0025,-0.001,-0.279489525,0.5295591,10.32640245,97600.65918,-316500.0,290500.0,-1066000.0,41.02,14.19999981,-111.8335724,-0.111318842,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.0,0.108,-0.006,-0.018,-0.26477955,0.4314926,10.58137535,97599.61548,-54000.0,283000.0,-1063000.0,41.02,14.21999979,-110.3217125,-0.100186959,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.0,0.1005,-0.002,-0.02,-0.3138128,0.465815875,10.40975897,97599.43238,-668000.0,289500.0,-1076000.0,41.02,14.23999977,-108.8098526,-0.089055076,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.1,0.093,0.002,-0.022,-0.36284605,0.50013915,10.2381426,97599.24927,-1282000.0,296000.0,-1089000.0,41.02,14.23999977,-108.8098526,-0.089055076,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.1,0.0705,0.0015,-0.02225,-0.34323275,0.4903325,10.34356409,97599.63227,-891000.0,289000.0,-1081000.0,41.0175,14.27999973,-108.8098526,-0.055659421,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.2,0.048,0.001,-0.0225,-0.32361945,0.48052585,10.44898558,97600.01526,-500000.0,282000.0,-1073000.0,41.015,14.29999971,-108.6341858,-0.044527538,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.2,0.0255,0.0005,-0.02275,-0.30400615,0.4707192,10.55440706,97600.39826,-109000.0,275000.0,-1065000.0,41.0125,14.31999969,-108.458519,-0.033395655,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.2,0.003,-2.82e-18,-0.023,-0.28439285,0.46091255,10.65982855,97600.78125,282000.0,268000.0,-1057000.0,41.01,14.31999969,-108.458519,-0.033395655,179.0,-2.992408514,0.176426217,86.64537811,0,0
46:56.3,-0.018,0.01,-0.031,-0.2941995,0.28439285,9.97336305,97603.4729,-732000.0,282000.0,-1085000.0,41.01,14.31999969,-108.458519,-0.033395655,179.0,-2.960743666,2.62198782,86.87483215,0,0
46:56.3,-0.027,0.009666667,-0.031,-0.297468383,0.2745862,9.911254267,97602.93172,-1089666.667,287333.3333,-1091666.667,41.00666667,14.34999943,-108.458519,0.0,179.0,-2.960743666,2.62198782,86.87483215,0,0
46:56.4,-0.036,0.009333333,-0.031,-0.300737267,0.26477955,9.849145483,97602.39055,-1447333.333,292666.6667,-1098333.333,41.00333333,14.34999943,-108.458519,0.0,179.0,-2.960743666,2.62198782,86.87483215,0,0
46:56.4,-0.045,0.009,-0.031,-0.30400615,0.2549729,9.7870367,97601.84937,-1805000.0,298000.0,-1105000.0,41.0,14.34999943,-108.458519,0.0,179.0,-2.960743666,2.62198782,86.87483215,0,0
46:56.4,-0.036,0.013,-0.026,-0.2941995,0.250069575,9.517353825,97603.9978,-1701000.0,296500.0,-1102000.0,41.005,14.36999989,-106.8351746,0.011131885,179.0,-2.960743666,2.62198782,86.87483215,0,0
46:56.5,-0.027,0.017,-0.021,-0.28439285,0.24516625,9.24767095,97606.14624,-1597000.0,295000.0,-1099000.0,41.01,14.36999989,-106.8351746,0.011131885,179.0,-2.960743666,2.62198782,86.87483215,0,0
46:56.5,-0.035666667,0.011333333,-0.014,-0.297468383,0.22555295,9.440535067,97605.96924,-1362666.667,292000.0,-1095333.333,41.00666667,14.38999987,-106.8351746,0.02226377,179.0,-3.030330658,2.562308312,87.03245545,0,0
46:56.6,-0.044333333,0.005666667,-0.007,-0.310543917,0.20593965,9.633399183,97605.79223,-1128333.333,289000.0,-1091666.667,41.00333333,14.40999985,-106.8351746,0.033395655,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.6,-0.053,0.0,0.0,-0.32361945,0.18632635,9.8262633,97605.61523,-894000.0,286000.0,-1088000.0,41.0,14.42999983,-108.1855774,0.038961597,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.6,-0.054,-0.000333333,0.006666667,-0.2941995,0.2549729,9.960287517,97605.78003,-1502000.0,295333.3333,-1115666.667,41.0,14.44999981,-109.5359802,0.044527538,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.7,-0.055,-0.000666667,0.013333333,-0.26477955,0.32361945,10.09431173,97605.94482,-2110000.0,304666.6667,-1143333.333,41.0,14.44999981,-109.5359802,0.044527538,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.7,-0.056,-0.001,0.02,-0.2353596,0.392266,10.22833595,97606.10962,-2718000.0,314000.0,-1171000.0,41.0,14.47499991,-109.5359802,0.055659425,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.8,-0.0535,-0.001,0.0215,-0.240262925,0.436395925,10.29207918,97604.10157,-2102500.0,308000.0,-1149500.0,40.995,14.5,-109.5359802,0.066791311,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.8,-0.051,-0.001,0.023,-0.24516625,0.48052585,10.3558224,97602.09351,-1487000.0,302000.0,-1128000.0,40.99,14.5,-109.5359802,0.066791311,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.8,-0.062666667,-0.003,0.019333333,-0.24516625,0.483794733,10.19564712,97602.86866,-1139000.0,296666.6667,-1119333.333,40.99,14.53333314,-109.0022405,0.070501939,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.9,-0.074333333,-0.005,0.015666667,-0.24516625,0.487063617,10.03547183,97603.6438,-791000.0,291333.3333,-1110666.667,40.99,14.56666629,-108.4685007,0.074212566,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:56.9,-0.086,-0.007,0.012,-0.24516625,0.4903325,9.87529655,97604.41895,-443000.0,286000.0,-1102000.0,40.99,14.59999943,-107.934761,0.077923194,179.0,-3.09991765,2.502628803,87.19007874,0,0
46:57.0,-0.09975,-0.0075,0.0115,-0.20593965,0.4707192,9.946394762,97605.1529,-87750.0,282500.0,-1093250.0,40.99,14.59999943,-107.934761,0.077923194,179.0,-3.130007267,1.83742094,86.83779907,0,0
46:57.0,-0.1135,-0.008,0.011,-0.16671305,0.4511059,10.01749298,97605.88685,267500.0,279000.0,-1084500.0,40.99,14.62499953,-108.4597587,0.077923194,179.5,-3.130007267,1.83742094,86.83779907,0,0
46:57.0,-0.12725,-0.0085,0.0105,-0.12748645,0.4314926,10.08859119,97606.62079,622750.0,275500.0,-1075750.0,40.99,14.64999962,-108.9847565,0.077923194,180.0,-3.130007267,1.83742094,86.83779907,0,0
46:57.1,-0.141,-0.009,0.01,-0.08825985,0.4118793,10.1596894,97607.35474,978000.0,272000.0,-1067000.0,40.99,14.67499971,-108.9847565,0.089055077,180.0,-3.130007267,1.83742094,86.83779907,0,0
46:57.1,-0.123,-0.011,0.004,-0.1569064,0.51975245,9.99297635,97607.47681,-618000.0,298000.0,-1113000.0,40.99,14.69999981,-108.9847565,0.100186959,180.0,-3.130007267,1.83742094,86.83779907,0,0
46:57.2,-0.097,-0.0145,0.004,-0.191229675,0.4903325,10.2577559,97607.04651,-888500.0,305000.0,-1094500.0,40.985,14.69999981,-108.9847565,0.100186959,180.0,-3.130007267,1.83742094,86.83779907,0,0
46:57.2,-0.071,-0.018,0.004,-0.22555295,0.46091255,10.52253545,97606.61621,-1159000.0,312000.0,-1076000.0,40.98,14.69999981,-108.9847565,0.100186959,180.0,-3.130007267,1.83742094,86.83779907,0,0
46:57.2,-0.035333333,-0.012666667,0.002666667,-0.232090717,0.42168595,10.26102478,97607.50936,-1507000.0,318666.6667,-1272000.0,40.98,14.72499991,-109.6385002,0.105752901,180.0,-2.975051403,0.98258201,86.73972321,0,0
46:57.3,0.000333333,-0.007333333,0.001333333,-0.238628483,0.38245935,9.999514117,97608.4025,-1855000.0,325333.3333,-1468000.0,40.98,14.75,-110.292244,0.111318842,180.0,-2.820095539,0.12774308,86.64164734,0,0
46:57.3,0.036,-0.002,2.45e-19,-0.24516625,0.34323275,9.73800345,97609.29565,-2203000.0,332000.0,-1664000.0,40.98,14.78999996,-110.292244,0.133582622,180.0,-2.820095539,0.12774308,86.64164734,0,0
46:57.4,0.055333333,-0.006666667,0.005666667,-0.2353596,0.375921583,9.862221017,97610.30884,-2025666.667,328666.6667,-1544333.333,40.98,14.82999992,-108.7215424,0.155846387,180.0,-2.820095539,0.12774308,86.64164734,0,0
46:57.4,0.074666667,-0.011333333,0.011333333,-0.22555295,0.408610417,9.986438583,97611.32202,-1848333.333,325333.3333,-1424666.667,40.98,14.83999991,-108.7215424,0.164021742,180.25,-2.820095539,0.12774308,86.64164734,0,0
46:57.4,0.094,-0.016,0.017,-0.2157463,0.44129925,10.11065615,97612.33521,-1671000.0,322000.0,-1305000.0,40.98,14.84999991,-108.7215424,0.172197096,180.5,-2.820095539,0.12774308,86.64164734,0,0
46:57.5,0.0775,-0.0165,0.0245,-0.161809725,0.4511059,10.1008495,97610.2295,-1671000.0,321000.0,-1305000.0,40.975,14.8599999,-108.7215424,0.180372451,180.75,-2.820095539,0.12774308,86.64164734,0,0
46:57.5,0.061,-0.017,0.032,-0.10787315,0.46091255,10.09104285,97608.12378,-1671000.0,320000.0,-1305000.0,40.97,14.86999989,-108.7215424,0.188547805,181.0,-2.820095539,0.12774308,86.64164734,0,0
46:57.6,0.058,-0.02,0.0285,-0.083356525,0.4314926,10.34601575,97608.69751,-882500.0,305000.0,-1220000.0,40.97,14.86999989,-108.7215424,0.188547805,181.0,-2.820095539,0.12774308,86.64164734,0,0
46:57.6,0.055,-0.023,0.025,-0.0588399,0.40207265,10.60098865,97609.27124,-94000.0,290000.0,-1135000.0,40.97,14.86999989,-108.7215424,0.188547805,181.0,-2.820095539,0.12774308,86.64164734,0,0
46:57.6,0.063,-0.022,0.025333333,-0.091528733,0.477256967,10.71539957,97610.49601,-212333.3333,290333.3333,-1131333.333,40.97,14.90999985,-116.2347794,0.221996874,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:57.7,0.071,-0.021,0.025666667,-0.124217567,0.552441283,10.82981048,97611.72079,-330666.6667,290666.6667,-1127666.667,40.97,14.90999985,-116.2347794,0.221996874,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:57.7,0.079,-0.02,0.026,-0.1569064,0.6276256,10.9442214,97612.94556,-449000.0,291000.0,-1124000.0,40.97,14.92333317,-116.2347794,0.180887938,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:57.8,0.034,-0.0155,0.018,-0.191229675,0.554075725,10.72357178,97609.73816,-1060000.0,298500.0,-1228000.0,40.965,14.93666649,-116.2347794,0.139779001,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:57.8,-0.011,-0.011,0.01,-0.22555295,0.48052585,10.50292215,97606.53076,-1671000.0,306000.0,-1332000.0,40.96,14.94999981,-116.2347794,0.098670065,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:57.8,-0.023333333,-0.013333333,0.004666667,-0.20593965,0.447837017,10.31332692,97609.63338,-1671000.0,305666.6667,-1324000.0,40.96,14.97999954,-114.8439407,0.143817663,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:57.9,-0.035666667,-0.015666667,-0.000666667,-0.18632635,0.415148183,10.12373168,97612.736,-1671000.0,305333.3333,-1316000.0,40.96,14.97999954,-114.8439407,0.143817663,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:57.9,-0.048,-0.018,-0.006,-0.16671305,0.38245935,9.93413645,97615.83862,-1671000.0,305000.0,-1308000.0,40.96,14.97999954,-114.8439407,0.143817663,181.0,-2.494522572,1.842487335,86.25015259,0,0
46:58.0,-0.024333333,-0.019333333,-0.010333333,-0.153637517,0.346501633,10.08777397,97613.76953,-1671000.0,306333.3333,-1307333.333,40.96,15.0,-114.8439407,0.199990094,182.0,-2.257842064,2.321661949,86.00016022,0,0
46:58.0,-0.000666667,-0.020666667,-0.014666667,-0.140561983,0.310543917,10.24141148,97611.70044,-1671000.0,307666.6667,-1306666.667,40.96,15.00999975,-115.9466744,0.093195273,182.0,-2.257842064,2.321661949,86.00016022,0,0
46:58.0,0.023,-0.022,-0.019,-0.12748645,0.2745862,10.395049,97609.63135,-1671000.0,309000.0,-1306000.0,40.96,15.0199995,-117.049408,-0.013599548,182.0,-2.257842064,2.321661949,86.00016022,0,0
46:58.1,0.0315,-0.0215,-0.011,-0.112776475,0.259876225,10.5519554,97609.55201,-1410000.0,305000.0,-1384500.0,40.96,15.0199995,-117.049408,-0.013599548,182.0,-2.257842064,2.321661949,86.00016022,0,0
46:58.1,0.04,-0.021,-0.003,-0.0980665,0.24516625,10.7088618,97609.47266,-1149000.0,301000.0,-1463000.0,40.96,15.0199995,-117.049408,-0.013599548,182.0,-2.257842064,2.321661949,86.00016022,0,0
46:58.2,0.024,-0.024,0.006,-0.0980665,0.338329425,10.6696352,97613.31788,-1147500.0,300000.0,-1391000.0,40.955,15.03999996,-118.04953,0.063281789,182.0,-2.257842064,2.321661949,86.00016022,0,0
46:58.2,0.008,-0.027,0.015,-0.0980665,0.4314926,10.6304086,97617.16309,-1146000.0,299000.0,-1319000.0,40.95,15.04999971,-119.1008606,-0.49356138,182.5,-2.257842064,2.321661949,86.00016022,0,0
46:58.2,0.009666667,-0.026333333,0.014333333,-0.075184317,0.388997117,10.61733307,97614.91496,-1667000.0,306000.0,-1107333.333,40.95,15.05999947,-120.1521912,-1.050404549,183.0,-2.257842064,2.321661949,86.00016022,0,0
46:58.3,0.011333333,-0.025666667,0.013666667,-0.052302133,0.346501633,10.60425753,97612.66683,-2188000.0,313000.0,-895666.6667,40.95,15.05999947,-120.1521912,-1.050404549,183.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.3,0.013,-0.025,0.013,-0.02941995,0.30400615,10.591182,97610.4187,-2709000.0,320000.0,-684000.0,40.95,15.06999969,-120.1521912,-0.881958544,183.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.4,0.0255,-0.02,0.018,-0.053936575,0.348136075,10.23323927,97612.89673,-2721500.0,321500.0,-1352000.0,40.95,15.06999969,-120.1521912,-0.881958544,183.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.4,0.038,-0.015,0.023,-0.0784532,0.392266,9.87529655,97615.37476,-2734000.0,323000.0,-2020000.0,40.95,15.06999969,-120.1521912,-0.881958544,183.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.4,0.065,-0.016666667,0.021666667,-0.084990967,0.4314926,10.05181625,97613.50708,-2204333.333,313000.0,-1765000.0,40.94666667,15.06999969,-121.3867188,-1.029728919,183.5,-1.882881045,2.907522678,86.0526886,0,0
46:58.5,0.092,-0.018333333,0.020333333,-0.091528733,0.4707192,10.22833595,97611.63941,-1674666.667,303000.0,-1510000.0,40.94333333,15.06999969,-122.6212463,-1.177499294,184.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.5,0.119,-0.02,0.019,-0.0980665,0.5099458,10.40485565,97609.77173,-1145000.0,293000.0,-1255000.0,40.94,15.06999969,-122.1211891,-1.076894015,184.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.6,0.105333333,-0.019666667,0.016666667,-0.0588399,0.542634633,10.37216682,97612.58952,-1087000.0,291000.0,-1270666.667,40.94,15.06999969,-121.6211319,-0.976288736,184.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.6,0.091666667,-0.019333333,0.014333333,-0.0196133,0.575323467,10.33947798,97615.40731,-1029000.0,289000.0,-1286333.333,40.94,15.06999969,-122.6732254,-0.784731328,185.0,-1.882881045,2.907522678,86.0526886,0,0
46:58.6,0.078,-0.019,0.012,0.0196133,0.6080123,10.30678915,97618.2251,-971000.0,287000.0,-1302000.0,40.94,15.06999969,-122.6732254,-0.784731328,185.0,-1.425452709,4.731692314,85.63172913,0,0
46:58.7,0.0645,-0.0195,0.001,-0.0392266,0.5687857,10.1793027,97613.34839,-1321000.0,289500.0,-1317500.0,40.94,15.06999969,-122.6732254,-1.316813186,185.0,-1.425452709,4.731692314,85.63172913,0,0
46:58.7,0.051,-0.02,-0.01,-0.0980665,0.5295591,10.05181625,97608.47168,-1671000.0,292000.0,-1333000.0,40.94,15.06999969,-122.6732254,-1.848895043,185.0,-1.425452709,4.731692314,85.63172913,0,0
46:58.8,0.062,-0.017,-0.017,-0.034323275,0.55897905,9.95374975,97611.40137,-1671000.0,288500.0,-1329000.0,40.935,15.06999969,-122.6732254,-2.913058758,185.0,-1.425452709,4.731692314,85.63172913,0,0
46:58.8,0.073,-0.014,-0.024,0.02941995,0.588399,9.85568325,97614.33105,-1671000.0,285000.0,-1325000.0,40.93,15.06499958,-122.9213715,-2.731400133,185.5,-1.425452709,4.731692314,85.63172913,0,0
46:58.8,0.104333333,-0.009333333,-0.037,0.0196133,0.572054583,9.803381117,97613.6617,-1670000.0,284666.6667,-1271666.667,40.93,15.05999947,-123.1695175,-2.549741507,186.0,-1.425452709,4.731692314,85.63172913,0,0
46:58.9,0.135666667,-0.004666667,-0.05,0.00980665,0.555710167,9.751078983,97612.99235,-1669000.0,284333.3333,-1218333.333,40.93,15.05999947,-123.1695175,-3.127480031,186.0,-1.425452709,4.731692314,85.63172913,0,0
46:58.9,0.167,-7.72e-18,-0.063,0.0,0.53936575,9.69877685,97612.323,-1668000.0,284000.0,-1165000.0,40.93,15.05999947,-123.1695175,-3.416349292,186.0,-1.400849939,5.716131449,85.91421128,0,0
46:59.0,0.202,-0.003666667,-0.075,-0.026151067,0.5491724,9.682432433,97611.8632,-1844000.0,283000.0,-1228333.333,40.93,15.05999947,-123.1695175,-3.705218554,186.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.0,0.237,-0.007333333,-0.087,-0.052302133,0.55897905,9.666088017,97611.4034,-2020000.0,282000.0,-1291666.667,40.93,15.06999969,-127.5791168,-3.222185373,187.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.0,0.272,-0.011,-0.099,-0.0784532,0.5687857,9.6497436,97610.9436,-2196000.0,281000.0,-1355000.0,40.93,15.06999969,-127.5791168,-3.222185373,187.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.1,0.298,-0.0055,-0.094,-0.014709975,0.5687857,9.762520075,97611.23352,-1669500.0,268000.0,-1258000.0,40.925,15.06999969,-127.5791168,-4.229441047,187.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.1,0.324,-1.09e-17,-0.089,0.04903325,0.5687857,9.87529655,97611.52344,-1143000.0,255000.0,-1161000.0,40.92,15.06999969,-127.5791168,-5.23669672,187.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.2,0.477,0.012,-0.1045,0.0392266,0.583495675,8.928954825,97612.55494,-1665000.0,255000.0,-1029000.0,40.92,15.06999969,-127.5791168,-5.23669672,187.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.2,0.63,0.024,-0.12,0.02941995,0.59820565,7.9826131,97613.58643,-2187000.0,255000.0,-897000.0,40.92,15.07999992,-129.6125488,-4.580677509,188.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.2,0.541666667,0.018666667,-0.123,0.026151067,0.6668522,7.927042083,97612.95573,-2365333.333,248000.0,-1079666.667,40.92,15.07999992,-129.6125488,-4.580677509,188.0,-1.376247168,6.700570583,86.19669342,0,0
46:59.3,0.453333333,0.013333333,-0.126,0.022882183,0.73549875,7.871471067,97612.32504,-2543666.667,241000.0,-1262333.333,40.92,15.09499979,-129.6125488,-5.100352049,188.0,-1.644351781,10.76545262,87.17795563,0,0
46:59.3,0.365,0.008,-0.129,0.0196133,0.8041453,7.81590005,97611.69434,-2722000.0,234000.0,-1445000.0,40.92,15.10999966,-129.6125488,-5.620026588,188.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.4,0.333,-0.004,-0.1425,0.093163175,0.85317855,8.71811185,97612.71363,-2459500.0,218500.0,-1453500.0,40.92,15.10999966,-129.6125488,-5.620026588,188.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.4,0.301,-0.016,-0.156,0.16671305,0.9022118,9.62032365,97613.73291,-2197000.0,203000.0,-1462000.0,40.92,15.15999985,-132.982254,-4.868156433,189.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.4,0.3055,-0.022,-0.15925,0.164261388,0.91201845,10.43917893,97613.20343,-2194250.0,201000.0,-1325000.0,40.9175,15.15999985,-132.982254,-4.868156433,189.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.5,0.31,-0.028,-0.1625,0.161809725,0.9218251,11.2580342,97612.67395,-2191500.0,199000.0,-1188000.0,40.915,15.15999985,-132.982254,-4.868156433,189.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.5,0.3145,-0.034,-0.16575,0.159358063,0.93163175,12.07688948,97612.14447,-2188750.0,197000.0,-1051000.0,40.9125,15.21999931,-132.982254,-4.130317211,189.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.6,0.319,-0.04,-0.169,0.1569064,0.9414384,12.89574475,97611.61499,-2186000.0,195000.0,-914000.0,40.91,15.21999931,-132.982254,-4.130317211,189.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.6,0.275,-0.022,-0.179,0.0784532,0.6472389,11.3168741,97613.85498,-2694000.0,189000.0,2000.0,40.91,15.21999931,-132.982254,-4.130317211,189.0,-1.912456393,14.83033466,88.15921783,0,0
46:59.6,0.234333333,-0.025,-0.169,0.0784532,0.719154333,10.9442214,97614.3575,-2688000.0,184333.3333,314333.3333,40.91,15.25999928,-56.79607391,-5.774900913,190.0,-2.635154009,21.68556023,91.38543701,0,0
46:59.7,0.193666667,-0.028,-0.159,0.0784532,0.791069767,10.5715687,97614.86003,-2682000.0,179666.6667,626666.6667,40.91,15.27499962,-56.79607391,-5.342981339,190.0,-2.635154009,21.68556023,91.38543701,0,0
46:59.7,0.153,-0.031,-0.149,0.0784532,0.8629852,10.198916,97615.36255,-2676000.0,175000.0,939000.0,40.91,15.28999996,-56.79607391,-4.911061764,190.0,-2.635154009,21.68556023,91.38543701,0,0
46:59.8,0.168666667,-0.038333333,-0.157333333,0.06864655,0.89240515,10.09431173,97615.81828,-2681000.0,171333.3333,658666.6667,40.90666667,15.28999996,-56.79607391,-4.911061764,190.0,-2.635154009,21.68556023,91.38543701,0,0
46:59.8,0.184333333,-0.045666667,-0.165666667,0.0588399,0.9218251,9.989707467,97616.27401,-2686000.0,167666.6667,378333.3333,40.90333333,15.30999947,-73.51570129,-4.086522102,191.0,-2.635154009,21.68556023,91.38543701,0,0
46:59.8,0.2,-0.053,-0.174,0.04903325,0.95124505,9.8851032,97616.72974,-2691000.0,164000.0,98000.0,40.9,15.30999947,-73.51570129,-4.086522102,191.0,-2.635154009,21.68556023,91.38543701,0,0
46:59.9,0.1735,-0.0685,-0.197,0.073549875,0.809048625,10.3558224,97616.3086,-2701500.0,160500.0,-453000.0,40.905,15.3399992,-73.51570129,-6.413331985,191.0,-2.635154009,21.68556023,91.38543701,0,0
46:59.9,0.147,-0.084,-0.22,0.0980665,0.6668522,10.8265416,97615.88745,-2712000.0,157000.0,-1004000.0,40.91,15.3399992,-73.51570129,-6.413331985,191.0,-2.635154009,21.68556023,91.38543701,0,0
47:00.0,0.184,-0.086,-0.228666667,0.075184317,0.634163367,10.43754448,97614.92106,-2708666.667,154666.6667,-819333.3333,40.90666667,15.3399992,-73.51570129,-6.413331985,191.0,-2.635154009,21.68556023,91.38543701,0,0
