time,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.fluid_pressure,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.temperature,fault_state,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,field.measured.pitch,field.measured.roll,field.measured.yaw,field.airspeed
34:39.8,-0.021,-0.057,0.013,-0.0196133,0.3138128,9.24767095,97622.69897,-160000,192000,-535000,40.88,0,3.309999943,-92.13943481,1.636386991,211,-0.223581225,4.810899258,87.42132568,0
34:39.8,-0.033666667,-0.058,0.006666667,-0.022882183,0.346501633,9.378426283,97621.97062,-160666.6667,192333.3333,-534333.3333,40.88,0,3.25,-87.30640411,1.658650756,212,-0.223581225,4.810899258,87.42132568,0
34:39.8,-0.046333333,-0.059,0.000333333,-0.026151067,0.379190467,9.509181617,97621.24227,-161333.3333,192666.6667,-533666.6667,40.88,0,3.25,-87.30640411,1.658650756,212,-0.223581225,4.810899258,87.42132568,0
34:39.9,-0.059,-0.06,-0.006,-0.02941995,0.4118793,9.63993695,97620.51392,-162000,193000,-533000,40.88,0,3.224999905,-87.30640411,1.67534858,212.5,-0.223581225,4.810899258,87.42132568,0
34:39.9,-0.0815,-0.0405,-0.0035,0.00980665,0.3726527,9.860586575,97620.70008,-162500,191500,-533500,40.88,0,3.199999809,-87.30640411,1.692046404,213,-0.223581225,4.810899258,87.42132568,0
34:40.0,-0.104,-0.021,-0.001,0.04903325,0.3334261,10.0812362,97620.88623,-163000,190000,-534000,40.88,0,3.159999847,-77.32505798,1.714310169,214,-0.223581225,4.810899258,87.42132568,0
34:40.0,-0.106666667,-0.020666667,0.000333333,0.052302133,0.32361945,9.986438583,97620.3186,-164000,191666.6667,-533333.3333,40.88,0,3.159999847,-77.32505798,1.714310169,214,-0.039131393,4.569793225,87.37974294,0
34:40.0,-0.109333333,-0.020333333,0.001666667,0.055571017,0.3138128,9.891640967,97619.75098,-165000,193333.3333,-532666.6667,40.88,0,3.159999847,-77.32505798,1.714310169,214,0.145318438,4.328687191,87.33816019,0
34:40.1,-0.112,-0.02,0.003,0.0588399,0.30400615,9.79684335,97619.18335,-166000,195000,-532000,40.88,0,3.159999847,-77.32505798,1.714310169,214,0.32976827,4.087581158,87.29657745,0
34:40.1,-0.0885,0.0015,0.0035,0.0588399,0.30400615,10.28717585,97619.50379,-166500,197000,-530500,40.875,0,3.119999886,-77.32505798,1.736573935,215,0.32976827,4.087581158,87.29657745,0
34:40.2,-0.065,0.023,0.004,0.0588399,0.30400615,10.77750835,97619.82422,-167000,199000,-529000,40.87,0,3.119999886,-77.32505798,1.736573935,215,0.32976827,4.087581158,87.29657745,0
34:40.2,-0.056,0.0445,0.0205,0.0392266,0.465815875,10.22833595,97618.19153,-165500,202500,-529500,40.87,0,3.069999933,-78.20625305,1.747705817,217,0.32976827,4.087581158,87.29657745,0
34:40.2,-0.047,0.066,0.037,0.0196133,0.6276256,9.67916355,97616.55884,-164000,206000,-530000,40.87,0,3.069999933,-78.20625305,1.747705817,217,0.32976827,4.087581158,87.29657745,0
34:40.3,-0.052666667,0.073333333,0.028666667,0.003268883,0.6276256,9.2770909,97616.87419,-164000,205666.6667,-531333.3333,40.87,0,3.00999999,-78.20625305,1.769969583,218,0.32976827,4.087581158,87.29657745,0
34:40.3,-0.058333333,0.080666667,0.020333333,-0.013075533,0.6276256,8.87501825,97617.18953,-164000,205333.3333,-532666.6667,40.87,0,3.00999999,-78.20625305,1.769969583,218,0.32976827,4.087581158,87.29657745,0
34:40.4,-0.064,0.088,0.012,-0.02941995,0.6276256,8.4729456,97617.50488,-164000,205000,-534000,40.87,0,3.00999999,-78.20625305,1.769969583,218,0.32976827,4.087581158,87.29657745,0
34:40.4,-0.0755,0.0955,-0.013,-0.0392266,0.61781895,7.869836625,97616.61377,-160500,206000,-531500,40.87,0,2.960000038,-72.65815735,1.781101465,219,-0.616869092,3.174343109,86.70644379,0
34:40.4,-0.087,0.103,-0.038,-0.04903325,0.6080123,7.26672765,97615.72266,-157000,207000,-529000,40.87,0,2.960000038,-72.65815735,1.781101465,219,-0.616869092,3.174343109,86.70644379,0
34:40.5,-0.095,0.083333333,-0.038666667,-0.0392266,0.513214683,7.4334407,97616.34522,-155333.3333,208000,-529666.6667,40.87,0,2.929999828,-72.65815735,1.80336535,220,-0.616869092,3.174343109,86.70644379,0
34:40.5,-0.103,0.063666667,-0.039333333,-0.02941995,0.418417067,7.60015375,97616.96777,-153666.6667,209000,-530333.3333,40.87,0,2.929999828,-72.65815735,1.80336535,220,-0.616869092,3.174343109,86.70644379,0
34:40.6,-0.111,0.044,-0.04,-0.0196133,0.32361945,7.7668668,97617.59033,-152000,210000,-531000,40.87,0,2.929999828,-68.84737015,1.820063174,220.5,-0.616869092,3.174343109,86.70644379,0
34:40.6,-0.122,0.0195,-0.034,-0.004903325,0.3334261,7.7276402,97615.11536,-151000,211500,-529000,40.865,0,2.929999828,-65.03658295,1.836760998,221,-0.616869092,3.174343109,86.70644379,0
34:40.6,-0.133,-0.005,-0.028,0.00980665,0.34323275,7.6884136,97612.64038,-150000,213000,-527000,40.86,0,2.929999828,-65.03658295,1.836760998,221,-0.616869092,3.174343109,86.70644379,0
34:40.7,-0.149666667,0.005,-0.028666667,0.0392266,0.330157217,7.861664417,97612.99032,-149666.6667,214000,-526000,40.86,0,2.960000038,-65.03658295,1.870156646,223,-0.616869092,3.174343109,86.70644379,0
34:40.7,-0.166333333,0.015,-0.029333333,0.06864655,0.317081683,8.034915233,97613.34025,-149333.3333,215000,-525000,40.86,0,2.960000038,-65.03658295,1.870156646,223,-0.616869092,3.174343109,86.70644379,0
34:40.8,-0.183,0.025,-0.03,0.0980665,0.30400615,8.20816605,97613.69019,-149000,216000,-524000,40.86,0,2.960000038,-65.03658295,1.870156646,223,-0.616869092,3.174343109,86.70644379,0
34:40.8,-0.139,0.025333333,-0.024666667,0.075184317,0.3138128,8.067604067,97613.65153,-148666.6667,219000,-524000,40.86,0,3.00999999,-64.20154572,1.903552294,224,-2.024820089,0.570410788,87.21644592,0
34:40.8,-0.095,0.025666667,-0.019333333,0.052302133,0.32361945,7.927042083,97613.61288,-148333.3333,222000,-524000,40.86,0,3.024999976,-64.20154572,1.914684177,224.25,-2.024820089,0.570410788,87.21644592,0
34:40.9,-0.051,0.026,-0.014,0.02941995,0.3334261,7.7864801,97613.57422,-148000,225000,-524000,40.86,0,3.039999962,-64.20154572,1.925816059,224.5,-2.024820089,0.570410788,87.21644592,0
34:40.9,0.037,0.0415,-0.01,0.014709975,0.171616375,7.909063225,97614.12659,-149500,224500,-520000,40.86,0,3.069999933,-64.20154572,1.948079824,225,-2.024820089,0.570410788,87.21644592,0
34:41.0,0.125,0.057,-0.006,0,0.00980665,8.03164635,97614.67896,-151000,224000,-516000,40.86,0,3.11499989,-64.77832795,1.97034359,225.5,-2.024820089,0.570410788,87.21644592,0
34:41.0,0.159666667,0.059,-0.002666667,-0.006537767,0.084990967,8.185283867,97614.95769,-149333.3333,224666.6667,-515333.3333,40.85666667,0,3.159999847,-65.35511017,1.992607355,226,-2.024820089,0.570410788,87.21644592,0
34:41.0,0.194333333,0.061,0.000666667,-0.013075533,0.160175283,8.338921383,97615.23641,-147666.6667,225333.3333,-514666.6667,40.85333333,0,3.159999847,-65.35511017,1.992607355,226,-2.024820089,0.570410788,87.21644592,0
34:41.1,0.229,0.063,0.004,-0.0196133,0.2353596,8.4925589,97615.51514,-146000,226000,-514000,40.85,0,3.159999847,-65.35511017,1.992607355,226,-2.024820089,0.570410788,87.21644592,0
34:41.1,0.2345,0.03,0.0175,-0.02941995,0.259876225,8.850501625,97616.07361,-145500,221500,-518000,40.85,0,3.269999981,-65.35511017,2.037134886,228,-2.024820089,0.570410788,87.21644592,0
34:41.2,0.24,-0.003,0.031,-0.0392266,0.28439285,9.20844435,97616.63208,-145000,217000,-522000,40.85,0,3.269999981,-65.35511017,2.037134886,228,-3.022325993,2.367002487,87.16104889,0
34:41.2,0.211,-0.011,0.0345,-0.0196133,0.24516625,9.389867375,97618.18543,-143000,211500,-521000,40.85,0,3.389999866,-70.32871246,2.081662416,229,-3.022325993,2.367002487,87.16104889,0
34:41.2,0.182,-0.019,0.038,0,0.20593965,9.5712904,97619.73877,-141000,206000,-520000,40.85,0,3.389999866,-70.32871246,2.081662416,229,-3.022325993,2.367002487,87.16104889,0
34:41.3,0.212,-0.031333333,0.044,0.026151067,0.196133,9.7870367,97620.00936,-140666.6667,202333.3333,-523333.3333,40.84666667,0,3.50999999,-70.32871246,2.126189947,230,-3.022325993,2.367002487,87.16104889,0
34:41.3,0.242,-0.043666667,0.05,0.052302133,0.18632635,10.002783,97620.27995,-140333.3333,198666.6667,-526666.6667,40.84333333,0,3.50999999,-70.32871246,2.126189947,230,-3.022325993,2.367002487,87.16104889,0
34:41.4,0.272,-0.056,0.056,0.0784532,0.1765197,10.2185293,97620.55054,-140000,195000,-530000,40.84,0,3.50999999,-70.32871246,2.126189947,230,-3.022325993,2.367002487,87.16104889,0
34:41.4,0.281,-0.072666667,0.072333333,0.0784532,0.026151067,10.4538889,97620.59733,-140000,192666.6667,-533000,40.84,0,3.639999866,-73.79436493,2.159585714,232,-3.022325993,2.367002487,87.16104889,0
34:41.4,0.29,-0.089333333,0.088666667,0.0784532,-0.124217567,10.6892485,97620.64413,-140000,190333.3333,-536000,40.84,0,3.639999866,-73.79436493,2.159585714,232,-3.022325993,2.367002487,87.16104889,0
34:41.5,0.299,-0.106,0.105,0.0784532,-0.2745862,10.9246081,97620.69092,-140000,188000,-539000,40.84,0,3.639999866,-73.79436493,2.159585714,232,-3.022325993,2.367002487,87.16104889,0
34:41.5,0.266333333,-0.096333333,0.151666667,0.084990967,-0.104604267,11.04882567,97622.44466,-140000,184000,-539000,40.84,0,3.75999999,-73.79436493,2.18184948,233,-2.171052217,7.813959122,85.94187927,0
34:41.6,0.233666667,-0.086666667,0.198333333,0.091528733,0.065377667,11.17304323,97624.19841,-140000,180000,-539000,40.84,0,3.787499964,-74.39255715,2.18184948,233.25,-2.171052217,7.813959122,85.94187927,0
34:41.6,0.201,-0.077,0.245,0.0980665,0.2353596,11.2972608,97625.95215,-140000,176000,-539000,40.84,0,3.814999938,-74.99074936,2.18184948,233.5,-2.171052217,7.813959122,85.94187927,0
34:41.6,0.1745,-0.072,0.2425,0.08825985,0.348136075,11.13054775,97625.95215,-140000,169000,-541500,40.84,0,3.869999886,-76.18713379,2.18184948,234,-2.171052217,7.813959122,85.94187927,0
34:41.7,0.148,-0.067,0.24,0.0784532,0.46091255,10.9638347,97625.95215,-140000,162000,-544000,40.84,0,3.9599998,-77.61688232,2.170717478,235,-2.171052217,7.813959122,85.94187927,0
34:41.7,0.046,-0.044,0.2245,0.122583125,0.681562175,11.03248125,97625.97351,-138000,158500,-546000,40.84,0,3.9599998,-77.61688232,2.170717478,235,-2.171052217,7.813959122,85.94187927,0
34:41.8,-0.056,-0.021,0.209,0.16671305,0.9022118,11.1011278,97625.99487,-136000,155000,-548000,40.84,0,3.9599998,-77.61688232,2.170717478,235,-2.171052217,7.813959122,85.94187927,0
34:41.8,-0.131,-0.026,0.177333333,0.169981933,0.938169517,11.11420333,97626.6866,-137333.3333,153000,-548000,40.83666667,0,4.039999962,-77.61688232,2.148453712,237,-2.171052217,7.813959122,85.94187927,0
34:41.8,-0.206,-0.031,0.145666667,0.173250817,0.974127233,11.12727887,97627.37834,-138666.6667,151000,-548000,40.83333333,0,4.039999962,-77.61688232,2.148453712,237,-2.171052217,7.813959122,85.94187927,0
34:41.9,-0.281,-0.036,0.114,0.1765197,1.01008495,11.1403544,97628.07007,-140000,149000,-548000,40.83,0,4.075000048,-77.61688232,2.131755829,237.5,-1.22304669,8.621010781,83.56071091,0
34:41.9,-0.316,-0.001,0.06,0.1765197,1.08853815,10.7284751,97631.073,-137000,155000,-550000,40.83,0,4.110000134,-77.61688232,2.115057945,238,-0.275041163,9.428062439,81.17954254,0
34:42.0,-0.310666667,0.012,0.023666667,0.183057467,1.082000383,10.6107953,97630.53589,-137333.3333,159333.3333,-547333.3333,40.83,0,4.140000105,-81.22205734,2.09279418,238.5,-0.275041163,9.428062439,81.17954254,0
34:42.0,-0.305333333,0.025,-0.012666667,0.189595233,1.075462617,10.4931155,97629.99878,-137666.6667,163666.6667,-544666.6667,40.83,0,4.170000076,-84.82723236,2.070530415,239,-0.275041163,9.428062439,81.17954254,0
34:42.0,-0.3,0.038,-0.049,0.196133,1.06892485,10.3754357,97629.46167,-138000,168000,-542000,40.83,0,4.170000076,-84.82723236,2.070530415,239,-0.275041163,9.428062439,81.17954254,0
34:42.1,-0.282,0.035,-0.067666667,0.192864117,1.02969825,10.30352027,97631.50838,-138333.3333,172000,-542000,40.83,0,4.200000048,-84.82723236,2.053832651,240,-0.275041163,9.428062439,81.17954254,0
34:42.1,-0.264,0.032,-0.086333333,0.189595233,0.99047165,10.23160483,97633.5551,-138666.6667,176000,-542000,40.83,0,4.230000019,-84.82723236,2.037134886,241,-0.275041163,9.428062439,81.17954254,0
34:42.2,-0.246,0.029,-0.105,0.18632635,0.95124505,10.1596894,97635.60181,-139000,180000,-542000,40.83,0,4.254999876,-85.27326584,2.020437003,241.5,-0.275041163,9.428062439,81.17954254,0
34:42.2,-0.228,0.0525,-0.128,0.1372931,0.8629852,9.762520075,97635.19898,-139000,184500,-534500,40.825,0,4.279999733,-85.71929932,2.003739119,242,-0.275041163,9.428062439,81.17954254,0
34:42.2,-0.21,0.076,-0.151,0.08825985,0.77472535,9.36535075,97634.79614,-139000,189000,-527000,40.82,0,4.279999733,-85.71929932,2.003739119,242,-0.275041163,9.428062439,81.17954254,0
34:42.3,-0.181333333,0.037666667,-0.154,0.101335383,0.69627215,9.476492783,97634.05558,-138666.6667,192333.3333,-527666.6667,40.82,0,4.304999829,-85.71929932,1.992607296,242.5,-0.591178849,7.936299861,81.49657631,0
34:42.3,-0.152666667,-0.000666667,-0.157,0.114410917,0.61781895,9.587634817,97633.31502,-138333.3333,195666.6667,-528333.3333,40.82,0,4.329999924,-85.71929932,1.981475472,243,-0.907316536,6.444537282,81.81361008,0
34:42.4,-0.124,-0.039,-0.16,0.12748645,0.53936575,9.69877685,97632.57446,-138000,199000,-529000,40.82,0,4.36500001,-82.19738007,1.97034359,243.5,-1.223454222,4.952774703,82.13064384,0
34:42.4,-0.108666667,-0.057666667,-0.149666667,0.143830867,0.464181433,9.9439431,97632.64363,-138333.3333,202333.3333,-528666.6667,40.82,0,4.400000095,-78.67546082,1.959211707,244,-1.539591908,3.461012125,82.44767761,0
34:42.4,-0.093333333,-0.076333333,-0.139333333,0.160175283,0.388997117,10.18910935,97632.71281,-138666.6667,205666.6667,-528333.3333,40.82,0,4.400000095,-78.67546082,1.959211707,244,-1.539591908,3.461012125,82.44767761,0
34:42.5,-0.078,-0.095,-0.129,0.1765197,0.3138128,10.4342756,97632.78198,-139000,209000,-528000,40.82,0,4.430000067,-82.87010193,1.953645766,245,-1.539591908,3.461012125,82.44767761,0
34:42.5,-0.038,-0.1025,-0.1145,0.171616375,0.30400615,10.53724543,97633.32214,-143500,210000,-525000,40.82,0,4.460000038,-87.06474304,1.948079824,246,-1.539591908,3.461012125,82.44767761,0
34:42.6,0.002,-0.11,-0.1,0.16671305,0.2941995,10.64021525,97633.8623,-148000,211000,-522000,40.82,0,4.494999886,-87.06474304,1.942513883,246.5,-1.539591908,3.461012125,82.44767761,0
34:42.6,-0.0055,-0.119,-0.0785,0.2157463,0.2353596,10.8265416,97634.35669,-152500,211500,-522500,40.82,0,4.529999733,-87.06474304,1.936947942,247,-1.539591908,3.461012125,82.44767761,0
34:42.6,-0.013,-0.128,-0.057,0.26477955,0.1765197,11.01286795,97634.85107,-157000,212000,-523000,40.82,0,4.529999733,-87.06474304,1.936947942,247,-0.270436853,2.524880409,84.77441406,0
34:42.7,-0.047333333,-0.120333333,-0.032333333,0.277855083,0.179788583,11.41167172,97634.97518,-158666.6667,210666.6667,-521000,40.81666667,0,4.546666463,-87.06474304,1.933237314,247.6666667,-0.270436853,2.524880409,84.77441406,0
34:42.7,-0.081666667,-0.112666667,-0.007666667,0.290930617,0.183057467,11.81047548,97635.09928,-160333.3333,209333.3333,-519000,40.81333333,0,4.563333194,-87.06474304,1.929526687,248.3333333,-0.270436853,2.524880409,84.77441406,0
34:42.8,-0.116,-0.105,0.017,0.30400615,0.18632635,12.20927925,97635.22339,-162000,208000,-517000,40.81,0,4.579999924,-87.06474304,1.925816059,249,-0.270436853,2.524880409,84.77441406,0
34:42.8,-0.0865,-0.0925,0.0325,0.34323275,0.196133,12.23379588,97635.37293,-165000,212000,-519000,40.81,0,4.619999886,-87.00771332,1.914684176,250,-0.270436853,2.524880409,84.77441406,0
34:42.8,-0.057,-0.08,0.048,0.38245935,0.20593965,12.2583125,97635.52246,-168000,216000,-521000,40.81,0,4.619999886,-87.00771332,1.914684176,250,-0.270436853,2.524880409,84.77441406,0
34:42.9,-0.03,-0.082333333,0.064666667,0.3726527,0.228821833,12.0621795,97636.97306,-170000,217333.3333,-523000,40.81,0,4.629999876,-87.00771332,1.903552294,250.5,-0.270436853,2.524880409,84.77441406,0
34:42.9,-0.003,-0.084666667,0.081333333,0.36284605,0.251704017,11.8660465,97638.42367,-172000,218666.6667,-525000,40.81,0,4.639999866,-87.00771332,1.892420411,251,-0.270436853,2.524880409,84.77441406,0
34:43.0,0.024,-0.087,0.098,0.3530394,0.2745862,11.6699135,97639.87427,-174000,220000,-527000,40.81,0,4.639999866,-87.00771332,1.892420411,251,-0.270436853,2.524880409,84.77441406,0
34:43.0,0.0075,-0.0955,0.101,0.34323275,0.36284605,11.6503002,97638.17749,-174000,221000,-524000,40.81,0,4.639999866,-87.00771332,1.892420411,251,-0.270436853,2.524880409,84.77441406,0
34:43.0,-0.009,-0.104,0.104,0.3334261,0.4511059,11.6306869,97636.48071,-174000,222000,-521000,40.81,0,4.639999866,-84.36374664,1.881288528,253,1.808699369,2.046718359,84.19559479,0
34:43.1,-0.030333333,-0.098,0.111333333,0.356308283,0.4707192,11.68298903,97636.68416,-175333.3333,221000,-521333.3333,40.81,0,4.639999866,-84.36374664,1.881288528,253,1.808699369,2.046718359,84.19559479,0
34:43.1,-0.051666667,-0.092,0.118666667,0.379190467,0.4903325,11.73529117,97636.88761,-176666.6667,220000,-521666.6667,40.81,0,4.629999876,-84.36374664,1.875722587,253.5,1.808699369,2.046718359,84.19559479,0
34:43.2,-0.073,-0.086,0.126,0.40207265,0.5099458,11.7875933,97637.09106,-178000,219000,-522000,40.81,0,4.619999886,-84.36374664,1.870156646,254,1.808699369,2.046718359,84.19559479,0
34:43.2,-0.1105,-0.036,0.12,0.38245935,0.6276256,11.14525773,97636.57227,-179500,220000,-522000,40.805,0,4.579999924,-81.37016296,1.859024763,255,1.808699369,2.046718359,84.19559479,0
34:43.2,-0.148,0.014,0.114,0.36284605,0.7453054,10.50292215,97636.05347,-181000,221000,-522000,40.8,0,4.579999924,-81.37016296,1.859024763,255,1.808699369,2.046718359,84.19559479,0
34:43.3,-0.173666667,0.005,0.108,0.375921583,0.712616567,10.44081337,97637.27417,-180666.6667,222666.6667,-522333.3333,40.8,0,4.579999924,-81.37016296,1.859024763,255,1.808699369,2.046718359,84.19559479,0
34:43.3,-0.199333333,-0.004,0.102,0.388997117,0.679927733,10.37870458,97638.49488,-180333.3333,224333.3333,-522666.6667,40.8,0,4.519999981,-81.37016296,1.859024763,257,1.808699369,2.046718359,84.19559479,0
34:43.4,-0.225,-0.013,0.096,0.40207265,0.6472389,10.3165958,97639.71558,-180000,226000,-523000,40.8,0,4.460000038,-74.76940155,1.859024763,258,1.808699369,2.046718359,84.19559479,0
34:43.4,-0.161,0.02,0.0755,0.377556025,0.71588545,10.13026945,97639.68811,-178000,231000,-518500,40.8,0,4.460000038,-74.76940155,1.859024763,258,2.353739739,0.813487605,82.81878662,0
34:43.4,-0.097,0.053,0.055,0.3530394,0.784532,9.9439431,97639.66064,-176000,236000,-514000,40.8,0,4.460000038,-74.76940155,1.859024763,258,2.898780108,-0.41974315,81.44197845,0
34:43.5,-0.048666667,0.045666667,0.034666667,0.34323275,0.73549875,9.839338833,97638.65763,-175666.6667,237333.3333,-514000,40.8,0,4.460000038,-74.76940155,1.859024763,258,2.898780108,-0.41974315,81.44197845,0
34:43.5,-0.000333333,0.038333333,0.014333333,0.3334261,0.6864655,9.734734567,97637.65462,-175333.3333,238666.6667,-514000,40.8,0,4.400000095,-74.76940155,1.870156646,259,2.898780108,-0.41974315,81.44197845,0
34:43.6,0.048,0.031,-0.006,0.32361945,0.63743225,9.6301303,97636.65161,-175000,240000,-514000,40.8,0,4.400000095,-74.76940155,1.870156646,259,2.898780108,-0.41974315,81.44197845,0
34:43.6,0.0905,0.0175,-0.024,0.3530394,0.554075725,9.5909037,97635.60181,-173000,240000,-513000,40.795,0,4.375,-69.6475029,1.881288529,260,2.898780108,-0.41974315,81.44197845,0
34:43.6,0.133,0.004,-0.042,0.38245935,0.4707192,9.5516771,97634.552,-171000,240000,-512000,40.79,0,4.349999905,-64.52560425,1.892420411,261,2.898780108,-0.41974315,81.44197845,0
34:43.7,0.094,0.022333333,-0.036666667,0.356308283,0.516483567,9.368619633,97634.17155,-171333.3333,237666.6667,-511666.6667,40.79,0,4.349999905,-64.52560425,1.892420411,261,2.898780108,-0.41974315,81.44197845,0
34:43.7,0.055,0.040666667,-0.031333333,0.330157217,0.562247933,9.185562167,97633.79109,-171666.6667,235333.3333,-511333.3333,40.79,0,4.309999943,-64.52560425,1.936947942,262,2.898780108,-0.41974315,81.44197845,0
34:43.8,0.016,0.059,-0.026,0.30400615,0.6080123,9.0025047,97633.41064,-172000,233000,-511000,40.79,0,4.289999962,-60.66761017,1.959211707,262.5,2.898780108,-0.41974315,81.44197845,0
34:43.8,-0.0075,0.053,-0.028,0.279489525,0.544269075,9.1005712,97633.00781,-171000,231000,-515000,40.79,0,4.269999981,-56.80961609,1.981475472,263,2.898780108,-0.41974315,81.44197845,0
34:43.8,-0.031,0.047,-0.03,0.2549729,0.48052585,9.1986377,97632.60498,-170000,229000,-519000,40.79,0,4.269999981,-56.80961609,1.981475472,263,2.898780108,-0.41974315,81.44197845,0
34:43.9,-0.007666667,0.069,-0.034,0.24516625,0.40207265,9.058075717,97632.03735,-169333.3333,228000,-517000,40.78666667,0,4.269999981,-56.80961609,1.981475472,263,1.797615767,0.553868175,81.56686401,0
34:43.9,0.015666667,0.091,-0.038,0.2353596,0.32361945,8.917513733,97631.46973,-168666.6667,227000,-515000,40.78333333,0,4.239999771,-56.80961609,2.037134886,265,1.797615767,0.553868175,81.56686401,0
